abv,address,brewery,country,date_added,google_map_link,link,name,num_ratings,postal_code,rating,state,style,style_rating,town
0.056,624 T St NW, Right Proper Brewing Company,USA,3/20/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-boadicea/497214/,Right Proper Boadicea,1,20001,3.0,Washington DC,Sour - Flanders Red / Bruin,,Washington
0.055,624 T St NW, Right Proper Brewing Company,USA,11/9/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-bosco/374215/,Right Proper Bosco,3,20001,3.27,Washington DC,Sour / Wild Beer,,Washington
0.1,624 T St NW, Right Proper Brewing Company,USA,3/11/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-bourbon-barrel-gnosis/599554/,Right Proper Bourbon Barrel Gnosis,1,20001,3.11,Washington DC,Belgian Ale - Strong Pale,,Washington
0.045,624 T St NW, Right Proper Brewing Company,USA,10/28/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-bringing-in-the-sheaves/296052/,Right Proper Bringing in the Sheaves,18,20001,3.42,Washington DC,Saison / Farmhouse / Grisette,61.0,Washington
0.087,624 T St NW, Right Proper Brewing Company,USA,5/5/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-brotherfish/264048/,Right Proper BrotherFish,3,20001,3.06,Washington DC,Tripel,,Washington
0.046,624 T St NW, Right Proper Brewing Company,USA,5/30/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-brotherhood-of-the-grape/518659/,Right Proper Brotherhood of the Grape,1,20001,3.04,Washington DC,Saison / Farmhouse / Grisette,,Washington
0.055,624 T St NW, Right Proper Brewing Company,USA,10/10/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-cecil/558531/,Right Proper Cecil,0,20001,,Washington DC,Pilsener / Pils / Pilsner,,Washington
0.059,624 T St NW, Right Proper Brewing Company,USA,10/31/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-cheree-cheree/564151/,Right Proper Cheree Cheree,4,20001,3.3,Washington DC,Berliner Weisse,,Washington
0.059,624 T St NW, Right Proper Brewing Company,USA,8/10/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-cheree-cheree-vintage/646949/,"Right Proper Cheree, Cheree - Vintage",1,20001,3.09,Washington DC,Sour / Wild Beer,,Washington
0.07,624 T St NW, Right Proper Brewing Company,USA,3/29/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-coffee-haxan-2017-/499502/,Right Proper Coffee Häxan (2017-,1,20001,3.15,Washington DC,Porter,,Washington
0.055,624 T St NW, Right Proper Brewing Company,USA,10/31/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-coffee-haxans-2013-2015/296475/,Right Proper Coffee Häxans (2013-2015),2,20001,3.04,Washington DC,Porter,,Washington
0.052,624 T St NW, Right Proper Brewing Company,USA,10/10/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-common-era/456011/,Right Proper Common Era,3,20001,3.24,Washington DC,Pale Ale - American / APA,,Washington
0.024,624 T St NW, Right Proper Brewing Company,USA,7/3/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-comrade/344553/,Right Proper COMRADE!,10,20001,3.6,Washington DC,Stout - Milk / Sweet,91.0,Washington
0.032,624 T St NW, Right Proper Brewing Company,USA,6/7/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-convergent-world-vol-2/626515/,Right Proper Convergent World Vol. 2,4,20001,3.36,Washington DC,Berliner Weisse,,Washington
0.038,624 T St NW, Right Proper Brewing Company,USA,6/22/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-corn-rigs-and-barley-rigs/342289/,Right Proper Corn Rigs and Barley Rigs,17,20001,3.62,Washington DC,Berliner Weisse,97.0,Washington
0.067,624 T St NW, Right Proper Brewing Company,USA,4/24/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-crushing-souls/612412/,Right Proper Crushing Souls,1,20001,3.02,Washington DC,IPA,,Washington
0.054,624 T St NW, Right Proper Brewing Company,USA,12/30/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-delicious-vinyl/475788/,Right Proper Delicious Vinyl,1,20001,3.06,Washington DC,Brown Ale,,Washington
0.067,624 T St NW, Right Proper Brewing Company,USA,12/16/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-desertshore/304820/,Right Proper Desertshore,3,20001,3.06,Washington DC,Belgian Ale - Pale / Golden,,Washington
0.045,624 T St NW, Right Proper Brewing Company,USA,1/17/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-diamond-dogs/389584/,Right Proper Diamond Dogs,1,20001,3.06,Washington DC,Flavored - Fruit,,Washington
0.036,624 T St NW, Right Proper Brewing Company,USA,2/7/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-diamonds-fur-coat-champagne/314002/,"Right Proper Diamonds, Fur Coat, Champagne",32,20001,3.79,Washington DC,Berliner Weisse - Flavored,95.0,Washington
0.038,624 T St NW, Right Proper Brewing Company,USA,8/10/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-diamonds-fur-coat-champtang/646945/,"Right Proper Diamonds, Fur Coat, Champtang",1,20001,3.13,Washington DC,Berliner Weisse,,Washington
0.071,624 T St NW, Right Proper Brewing Company,USA,11/4/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-empress-prunas/565324/,Right Proper Empress Prunas,2,20001,3.3,Washington DC,Sour / Wild Beer,,Washington
0.051,624 T St NW, Right Proper Brewing Company,USA,5/25/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-eno/267704/,Right Proper Eno,9,20001,3.49,Washington DC,Saison / Farmhouse / Grisette,76.0,Washington
0.062,624 T St NW, Right Proper Brewing Company,USA,8/11/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-facing-future/542067/,Right Proper Facing Future,4,20001,3.47,Washington DC,IPA,,Washington
0.065,624 T St NW, Right Proper Brewing Company,USA,1/14/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-facing-future-vol-4/584311/,Right Proper Facing Future Vol. 4,2,20001,3.23,Washington DC,IPA,,Washington
0.065,624 T St NW, Right Proper Brewing Company,USA,9/27/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-facing-future-volume-2/554856/,Right Proper Facing Future Volume 2,1,20001,3.15,Washington DC,IPA,,Washington
0.065,624 T St NW, Right Proper Brewing Company,USA,11/1/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-facing-future-volume-7/671908/,Right Proper Facing Future Volume 7,2,20001,3.12,Washington DC,IPA - Hazy / NEIPA,,Washington
0.068,624 T St NW, Right Proper Brewing Company,USA,3/20/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-fall-in-line/497217/,Right Proper Fall in Line,2,20001,3.23,Washington DC,IPA,,Washington
0.055,624 T St NW, Right Proper Brewing Company,USA,12/2/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-farside-pale-ale/573106/,Right Proper Farside Pale Ale,2,20001,3.04,Washington DC,Pale Ale - American / APA,,Washington
0.07,624 T St NW, Right Proper Brewing Company,USA,7/2/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-fausto/274114/,Right Proper Fausto,6,20001,3.14,Washington DC,Saison / Farmhouse / Grisette,,Washington
0.07,624 T St NW, Right Proper Brewing Company,USA,9/23/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-fausto-barrel-aged/289292/,Right Proper Fausto - Barrel Aged,8,20001,3.28,Washington DC,Saison / Farmhouse / Grisette,,Washington
0.093,624 T St NW, Right Proper Brewing Company,USA,5/30/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-flightless-bird/518668/,Right Proper Flightless Bird,3,20001,3.36,Washington DC,Stout - Imperial,,Washington
0.055,624 T St NW, Right Proper Brewing Company,USA,1/19/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-follow-suit/480582/,Right Proper Follow Suit ,1,20001,3.06,Washington DC,Pale Ale - American / APA,,Washington
0.042,624 T St NW, Right Proper Brewing Company,USA,5/5/2019,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-funky-farm/728363/,Right Proper Funky Farm,1,20001,3.15,Washington DC,Saison / Farmhouse / Grisette,,Washington
0.092,624 T St NW, Right Proper Brewing Company,USA,2/28/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-ginavit-barrel-barrel-gnosis/317993/,Right Proper Ginavit Barrel Barrel Gnosis,4,20001,3.07,Washington DC,Tripel,,Washington
0.039,624 T St NW, Right Proper Brewing Company,USA,3/8/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-ginavit-barrel-ornithology/401604/,Right Proper Ginavit Barrel Ornithology,2,20001,3.12,Washington DC,Sour / Wild Beer,,Washington
0.09,624 T St NW, Right Proper Brewing Company,USA,3/16/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-ginfish/321311/,Right Proper GinFish,1,20001,2.88,Washington DC,Tripel,,Washington
0.044,624 T St NW, Right Proper Brewing Company,USA,10/10/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-gingifer/456008/,Right Proper Gingifer,3,20001,3.24,Washington DC,Gose,,Washington
0.09,624 T St NW, Right Proper Brewing Company,USA,5/30/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-gnosis/268411/,Right Proper Gnosis,8,20001,3.27,Washington DC,Tripel,,Washington
0.065,624 T St NW, Right Proper Brewing Company,USA,5/5/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-gotland/264049/,Right Proper Gotland,4,20001,3.03,Washington DC,Gotlandsdricke/ Koduõlu/ Sahti,,Washington
0.047,624 T St NW, Right Proper Brewing Company,USA,8/16/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-hallogallo/282149/,Right Proper Hallogallo,6,20001,3.18,Washington DC,Flavored - Other,,Washington
0.04,624 T St NW, Right Proper Brewing Company,USA,3/4/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-harmonium/597174/,Right Proper Harmonium,4,20001,3.29,Washington DC,Berliner Weisse,,Washington
0.029,624 T St NW, Right Proper Brewing Company,USA,12/27/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-hello-darkness/474998/,Right Proper Hello Darkness,1,20001,3.09,Washington DC,Stout,,Washington
0.05,624 T St NW, Right Proper Brewing Company,USA,9/25/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-hops-be-in-there/554417/,Right Proper Hops Be-In There,2,20001,3.18,Washington DC,Zwickelbier/Kellerbier/Landbier,,Washington
0.06,624 T St NW, Right Proper Brewing Company,USA,2/7/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-humulus-lycanthropus/394192/,Right Proper Humulus Lycanthropus,8,20001,3.45,Washington DC,Pale Ale - American / APA,,Washington
0.055,624 T St NW, Right Proper Brewing Company,USA,12/26/2013,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-haxan-2013-2015/243625/,Right Proper Häxan (2013-2015),15,20001,3.49,Washington DC,Porter,88.0,Washington
0.07,624 T St NW, Right Proper Brewing Company,USA,12/14/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-haxan-2015-present/381944/,Right Proper Häxan (2015-present),24,20001,3.49,Washington DC,Porter - Baltic,49.0,Washington
0.065,624 T St NW, Right Proper Brewing Company,USA,2/16/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-haxan-rum-barrel-aged/396323/,Right Proper Häxan - Rum Barrel Aged,3,20001,3.18,Washington DC,Porter - Baltic,,Washington
0.036,624 T St NW, Right Proper Brewing Company,USA,12/20/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-i-remember-jeep/577698/,Right Proper I Remember Jeep,1,20001,3.02,Washington DC,Berliner Weisse,,Washington
0.055,624 T St NW, Right Proper Brewing Company,USA,12/30/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-into-the-realm/475784/,Right Proper Into the Realm,1,20001,3.06,Washington DC,Saison / Farmhouse / Grisette,,Washington
0.033,624 T St NW, Right Proper Brewing Company,USA,7/23/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-invisible-city-of-bladensburg/277845/,Right Proper Invisible City of Bladensburg,9,20001,3.46,Washington DC,Saison / Farmhouse / Grisette,70.0,Washington
0.038,624 T St NW, Right Proper Brewing Company,USA,8/10/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-jammy-smears-with-raspberry/646950/,Right Proper Jammy Smears With Raspberry,1,20001,,Washington DC,Berliner Weisse,,Washington
0.031,624 T St NW, Right Proper Brewing Company,USA,1/17/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-kickkicksnare/310509/,Right Proper Kick.Kick.Snare,28,20001,3.75,Washington DC,Berliner Weisse,97.0,Washington
0.057,624 T St NW, Right Proper Brewing Company,USA,8/8/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-king-harvest/280761/,Right Proper King Harvest,3,20001,3.08,Washington DC,Saison / Farmhouse / Grisette,,Washington
0.055,624 T St NW, Right Proper Brewing Company,USA,1/23/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-kingston-export-stout/248068/,Right Proper Kingston Export Stout,2,20001,3.01,Washington DC,Stout - Extra / Foreign,,Washington
0.046,624 T St NW, Right Proper Brewing Company,USA,5/30/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-kiwi-songlines/518664/,Right Proper Kiwi Songlines,2,20001,3.16,Washington DC,Saison / Farmhouse / Grisette,,Washington
0.063,624 T St NW, Right Proper Brewing Company,USA,9/18/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=Right+Proper+Brewing+Company%2C624+T+St+NW%2C+Washington%2C+Washington+DC%2C+United+States%2C+20001,www.ratebeer.com/beer/right-proper-know-your-conjurer/361646/,Right Proper Know Your Conjurer,6,20001,3.39,Washington DC,Saison / Farmhouse / Grisette,,Washington
